companyName,location,timePost,website,jobType,jobCount,Knowledge,Platform,Framework,ProgrammingLanguage,Tool,date,month,year
American Airlines,"Dallas, TX 75219 (Downtown area)",2024-01-14,Indeed,Data Engineer,1,"AGILE,DATA WAREHOUSE,DEVOPS,DATA MODELING,SECURITY,BI,DOMAIN,STREAMING,COMPUTER SCIENCE,DATA ANALYTICS,INFORMATION SYSTEMS,FUNCTIONS,BUSINESS,MODELING,DATA PIPELINES,GOVERNANCE,HEALTH,SQL,DATA INGESTION,INSURANCE,DATA ENGINEERING,STREAMING DATA,TESTING,PERFORMANCE,DATA LAKE,ANALYTICS,WAREHOUSE,DATA MANAGEMENT,SOFTWARE,SPARK","AZURE,GITHUB,SPARK,TABLEAU,CLOUD,AZURE DATABRICKS,DATA FACTORY,DATABRICKS","SPARK,JENKINS,SQL SERVER,TABLEAU,POWER BI","SQL,PYTHON,MONGODB,GITHUB,AZURE,AZURE STREAM ANALYTICS,CASSANDRA,SPARK","TABLEAU,SQL SERVER,POWER BI,JENKINS,MONGODB,CASSANDRA,GITHUB,ORACLE,GRAFANA,DEVOPS,BI,DATA FACTORY,DATA WAREHOUSE,DATA LAKE,DATA ANALYTICS,SECURITY,SQL,ANALYTICS,DATA ENGINEERING,STREAMING,AGILE,DATA MODELING,PERFORMANCE TUNING,PERFORMANCE,STORAGE,DATA MANAGEMENT,STREAMING DATA,GOVERNANCE,TESTING,DATA INGESTION,DATA PIPELINES,CLOUD,STACK",14,1,2024
Amex,Kansas,2024-01-14,Indeed,Data Engineer,1,,,,,,14,1,2024
Amgen,"Remote in Thousand Oaks, CA",2024-01-14,Indeed,Data Engineer,1,"AGILE,DEVOPS,DATA MODELING,DOMAIN,CI/CD,RDBMS,TEST-DRIVEN DEVELOPMENT,COLOR,API,TEST AUTOMATION,STREAMING,DATA SCIENCE,INFORMATION SYSTEMS,OBJECTS,FUNCTIONS,BUSINESS,MODELING,DATA PIPELINES,HEALTH,SQL,INSURANCE,DATA ENGINEERING,DATA MODELS,MANUAL,BUSINESS REQUIREMENTS,METADATA,EXTRACT,TRANSFORM,LOAD,ETL,DATA MANAGEMENT,SOFTWARE,SPARK","AWS,LINUX,KAFKA,AIRFLOW,S3,HIVE,EC2,API,SPARK,MYSQL,ATHENA","SPARK,MYSQL,GIT,JENKINS,LINUX,RDBMS","SQL,JAVA,MYSQL,AWS,HIVE,SPARK STREAMING,KAFKA,SPARK","GIT,MYSQL,JENKINS,ORACLE,LINUX,DEVOPS,API,ETL,RDBMS,SQL,DATA ENGINEERING,STREAMING,HIVE,QC,AGILE,TEST-DRIVEN DEVELOPMENT,EXTRACT,TRANSFORM,DATA TRANSFORMATION,DATA MODELING,DATA MANAGEMENT,DATA PIPELINES,DATA SCIENCE,MANIPULATION",14,1,2024
Amivero,Remote,2024-01-14,Indeed,Data Analysts,1,"AGILE,STATISTICAL,DATA VISUALIZATION,SECURITY,REPORTING,COLOR,PROGRAMMING,COMPUTER SCIENCE,DATA ANALYTICS,VISUALIZATION,SOFTWARE DEVELOPMENT,MANUAL,GOVERNMENT,ANALYTICS,ANALYSIS,DATA SYSTEMS,SOFTWARE",,"DATA VISUALIZATION,MICROSOFT EXCEL,R,EXCEL","PYTHON,R,C#","EXCEL,POWERPOINT,SOFTWARE DEVELOPMENT,DATA ANALYTICS,SECURITY,DATA VISUALIZATION,ANALYTICS,RSTUDIO,AGILE,REPORTING,AGILE DEVELOPMENT,EVALUATION,ANALYSIS,VISUALIZATION,HIERARCHICAL,STATISTICAL",14,1,2024
"Amplify Education, Inc.",Remote,2024-01-14,Indeed,Business Analyst,1,"BUSINESS INTELLIGENCE,DATA VISUALIZATION,RECOVERY,SECURITY,DATA ANALYSIS,DATA VISUALIZATIONS,BI,APIS,BUSINESS,VISUALIZATION,MODELING,COMPLIANCE,VISUALIZATIONS,SQL,DATA ANALYSTS,ARTICULATE,PERFORMANCE,DATA QUESTIONS,ANALYTICS,ANALYSIS,MATH,DATA LITERACY,SOFTWARE","TABLEAU,DATA ANALYSIS,CLOUD","JIRA,DATA ANALYSIS,DATA VISUALIZATION,TABLEAU,POWER BI,BUSINESS INTELLIGENCE",SQL,"TABLEAU,POWER BI,ORACLE,JIRA,BI,SECURITY,RECOVERY,DATA VISUALIZATION,SQL,DATA ANALYSIS,ANALYTICS,APIS,PROJECT MANAGEMENT,BUSINESS INTELLIGENCE,MONITOR,PERFORMANCE,COMPLIANCE,DATA VISUALIZATIONS,CLOUD,ANALYSIS,VISUALIZATION,ANALYTIC",14,1,2024
Analytica,Remote,2024-01-14,Indeed,Database Administrator,2,"AGILE,DATABASE,SECURITY,BIG DATA,TEST CASES,DATABASES,COMPUTER SCIENCE,BUSINESS,VISUALIZATION,DATA PIPELINES,HEALTH,SQL,TESTING,TROUBLESHOOTING,PERFORMANCE,DATABASE ADMINISTRATION,GOVERNMENT,ANALYTICS,ANALYSIS,SOFTWARE,AGILE,DATABASE,SECURITY,BIG DATA,TEST CASES,DATABASES,COMPUTER SCIENCE,BUSINESS,VISUALIZATION,DATA PIPELINES,HEALTH,SQL,TESTING,TROUBLESHOOTING,PERFORMANCE,DATABASE ADMINISTRATION,GOVERNMENT,ANALYTICS,ANALYSIS,SOFTWARE",",","SQL SERVER,BIG DATA,DATABASE,IBM DB2,SQL SERVER,BIG DATA,DATABASE,IBM DB2","SQL,SQL","SQL SERVER,DATABASE,SECURITY,MONITORING,BIG DATA,SQL,ANALYTICS,AGILE,PROJECT MANAGEMENT,DATABASES,PERFORMANCE,STORAGE,AUDITING,TESTING,DATA PIPELINES,ANALYSIS,VISUALIZATION,DB2,SQL SERVER,DATABASE,SECURITY,MONITORING,BIG DATA,SQL,ANALYTICS,AGILE,PROJECT MANAGEMENT,DATABASES,PERFORMANCE,STORAGE,AUDITING,TESTING,DATA PIPELINES,ANALYSIS,VISUALIZATION,DB2",14,1,2024
Anh Văn Hội Việt Mỹ (VUS),Hồ Chí Minh,2024-01-09,CareerBuilder,Data Analysts,1,"DATA MINING,ALGORITHMS,DATA MODELING,SOLID,DATA ANALYTICS,MODELING,SQL,ANALYTICS,MATHEMATICAL",,EXCEL,SQL,"EXCEL,DATA ANALYTICS,SQL,ANALYTICS,SOLID,DATA MODELING,DATA MINING",9,1,2024
Anthracyte Studio Pte Ltd,Singapore,2024-01-12,Glint,UI Designer,1,,,,,,12,1,2024
Apexon,Remote in United States,2024-01-14,Indeed,Tester,1,"AGILE,FUNCTIONAL TESTING,WEB SERVICES,BUSINESS,INTEGRATION,TESTING,FUNCTIONAL,ANALYTICS,SOFTWARE",CLOUD,JIRA,,"WORD,JIRA,ANALYTICS,AGILE,HYBRID AGILE,TESTING,CLOUD",14,1,2024
AppLovin,"Palo Alto, CA 94301 (University South area)",2024-01-14,Indeed,Backend Developer,1,"ALGORITHMS,COLOR,COMPUTER SCIENCE,DATA STRUCTURES,BUSINESS,FACTORS,AI,DISTRIBUTED SYSTEMS,INSURANCE,TESTING,PERFORMANCE,SOFTWARE","GCP,CLOUD,BIGQUERY",,"JAVA,KOTLIN,GCP,BIGQUERY","AI,DISTRIBUTED SYSTEMS,DATA STRUCTURES,PERFORMANCE,TESTING,CLOUD,BASE",14,1,2024
AppLovin,"Palo Alto, CA 94301 (University South area)",2024-01-14,Indeed,Software Engineer,1,,,,,,14,1,2024
AppLovin,Remote,2024-01-14,Indeed,Game Development,1,"GAME DEVELOPMENT,COLOR,MOBILE APP,MOBILE APPS,COMPUTER SCIENCE,BUSINESS,FACTORS,AI,SOFTWARE DEVELOPMENT,PERFORMANCE,SOFTWARE",UNITY,"UNITY,UNREAL,PHOTOSHOP",,"UNITY,PHOTOSHOP,SOFTWARE DEVELOPMENT,GAME DEVELOPMENT,AI,PERFORMANCE,BASE",14,1,2024
AppLovin,Remote,2024-01-14,Indeed,Mobile Developer,1,"GAME DEVELOPMENT,COLOR,MOBILE APP,MOBILE APPS,COMPUTER SCIENCE,BUSINESS,FACTORS,AI,SOFTWARE DEVELOPMENT,PERFORMANCE,SOFTWARE",UNITY,"UNITY,UNREAL,PHOTOSHOP",,"UNITY,PHOTOSHOP,SOFTWARE DEVELOPMENT,GAME DEVELOPMENT,AI,PERFORMANCE,BASE",14,1,2024
AppLovin,Remote,2024-01-14,Indeed,Web Development,1,,,,,,14,1,2024
AppMaster,Remote,2024-01-14,Indeed,Backend Developer,1,"MACHINE LEARNING,RDBMS,JSON,SOFTWARE",,RDBMS,"JSON,GOLANG","REDIS,MACHINE LEARNING,RDBMS,RABBITMQ",14,1,2024
AppMaster,Remote,2024-01-14,Indeed,Frontend Developer,1,"SCRUM,BUSINESS",,JIRA,"JAVASCRIPT,CSS,HTML5","JIRA,SCRUM",14,1,2024
Applanix,"Austin, TX",2024-01-14,Indeed,Software Engineer,1,,,,,,14,1,2024
Apple,"Boulder, CO 80301",2024-01-14,Indeed,Data Analysts,1,"STATISTICAL,DATA ANALYSIS,DATA VISUALIZATIONS,PROGRAMMING,COMPUTER SCIENCE,STATISTICS,DATA SCIENCE,DEEP LEARNING,VISUALIZATION,MODELING,VISUALIZATIONS,NATURAL LANGUAGE PROCESSING,FUNCTIONAL,DATA ANALYSES,DATA SETS,ANALYSIS,MATH,BIOLOGICAL SCIENCES,BIOLOGICAL,MATHEMATICAL,DATA EXPLORATION","REACT,D3,DATA ANALYSIS","REACT,UNIT,DATA ANALYSIS,SHINY,R","PYTHON,R","DEEP LEARNING,NATURAL LANGUAGE PROCESSING,STATISTICS,DATA ANALYSIS,DATA VISUALIZATIONS,ANALYSIS,VISUALIZATION,DATA ANALYSIS AND VISUALIZATION,DATA SCIENCE,DATA EXPLORATION,STATISTICAL,BASE",14,1,2024
Apple,"Cupertino, CA",2024-01-14,Indeed,Data Analysts,1,"DATABASE,DATA ANALYSIS,REPORTING,DATA SCIENCE,GOVERNMENT,ANALYSIS,DATA MANAGEMENT,SOFTWARE,FINANCE","TABLEAU,DATA ANALYSIS","UNIT,DATA ANALYSIS,DATABASE,TABLEAU,EXCEL",,"EXCEL,TABLEAU,DATABASE,DATA ANALYSIS,REPORTING,PROJECT MANAGEMENT,DATA MANAGEMENT,AUDITING,ANALYSIS,DATA SCIENCE,BASE",14,1,2024
Apple,"Cupertino, CA",2024-01-14,Indeed,Frontend Developer,1,"SECURITY,PROGRAMMING,COMPUTER SCIENCE,IDE,SOFTWARE DEVELOPMENT,TESTING,PERFORMANCE,SOFTWARE",,"UNIT,XCODE","C++,SWIFT,C/C++","XCODE,SOFTWARE DEVELOPMENT,SECURITY,PERFORMANCE,TESTING,STACK,BASE",14,1,2024
Apple,"Cupertino, CA",2024-01-14,Indeed,Web Development,1,"UI,COLOR,API,WEB APPLICATIONS,COMPUTER SCIENCE,INFORMATION SYSTEMS,FUNCTIONS,FUNCTIONAL,SOFTWARE","API,REACT,REDUX","REACT,ANGULAR,UNIT","JAVASCRIPT,HTML,CSS","API,BASE",14,1,2024
Apria Healthcare LLC,"La Jolla, CA",2024-01-14,Indeed,UI Designer,1,"COLOR,WEB DEVELOPMENT,ECOMMERCE,HEALTH,MARKETING,INSURANCE,TESTING,PERFORMANCE,HEALTHCARE",WEB DEVELOPMENT,"REQUESTS,PHOTOSHOP,EXCEL",,"EXCEL,WORD,ADOBE XD,PHOTOSHOP,POWERPOINT,WEB DEVELOPMENT,PERFORMANCE,TESTING",14,1,2024
Apryse,Remote in Arizona,2024-01-14,Indeed,Web Development,1,"SOLID,DATABASES,PDF,WEB DEVELOPMENT,PROGRAMMING,MOBILE APPLICATIONS,COMPUTER SCIENCE,HEALTH,SOFTWARE DEVELOPMENT,INTEGRATION,TROUBLESHOOTING,WEB TECHNOLOGIES,DOCUMENT,SOFTWARE","WEB DEVELOPMENT,REACT","REACT,ANGULAR","PYTHON,JAVA,C#,JAVASCRIPT,MEDIUM","SOFTWARE DEVELOPMENT,WEB DEVELOPMENT,AUTODESK,SOLID,DATABASES,BASE",14,1,2024
ArenaNet,"Bellevue, WA",2024-01-14,Indeed,Network Engineer,1,,,,,,14,1,2024
Arkansas Blue Cross and Blue Shield,Remote,2024-01-14,Indeed,Mobile Developer,1,"DESIGN PATTERNS,SECURITY,CI/CD,APIS,PROGRAMMING,MOBILE APP,DEVELOPMENT PROCESS,RESPONSIVE,MOBILE APPLICATIONS,MOBILE DEVELOPMENT,COMPUTER SCIENCE,BUSINESS,INTEGRATION,TESTING,MANUAL,FUNCTIONAL,VERSION CONTROL,PERFORMANCE,APP DEVELOPMENT,SOFTWARE",REDUX,FLUTTER,"DART,FLUTTER,APP STORE","APP DEVELOPMENT,DESIGN PATTERNS,SECURITY,APIS,AUTOMATED TESTING,PERFORMANCE,TESTING",14,1,2024
Arkestro,Remote,2024-01-14,Indeed,Game Development,1,,,,,,14,1,2024
Arrikan,"Vancouver, WA",2024-01-14,Indeed,Tester,1,"TEST CASES,BUSINESS,TESTING,DOCUMENT,ANALYSIS",,,,"TESTING,ANALYSIS",14,1,2024
Ascendion,"Hybrid remote in Charlotte, NC",2024-01-14,Indeed,Mobile Developer,1,"PROGRAMMING,MOBILE DEVELOPMENT,FACTORS,SOFTWARE","ANDROID,IOS,REACT,CLOUD","REACT NATIVE,REACT,JIRA","JAVASCRIPT,TYPESCRIPT","JIRA,ANDROID,IOS,CLOUD",14,1,2024
Ascension,Remote,2024-01-14,Indeed,Network Engineer,1,,,,,,14,1,2024
Ascension,Remote,2024-01-14,Indeed,Software Architect,2,"ALGORITHMS,DESIGN PATTERNS,SECURITY,SOLID,COLOR,DATABASES,APIS,CONTINUOUS INTEGRATION,SOFTWARE ARCHITECTURE,UNIT TESTS,COMPUTER SCIENCE,DATA STRUCTURES,NOSQL,HEALTH,NOSQL DATABASES,SQL,SOFTWARE DEVELOPMENT,DISTRIBUTED SYSTEMS,INSURANCE,CLOUD-NATIVE,INTEGRATION,PERFORMANCE,HEALTHCARE,RELATIONAL,ANALYTICS,SOFTWARE,","GCP,CLOUD,","JUNIT,UNIT,CUCUMBER,FACT,","SQL,GCP,","CUCUMBER,SOFTWARE DEVELOPMENT,SOFTWARE DEVELOPMENT LIFECYCLE,DESIGN PATTERNS,SECURITY,MONITORING,NOSQL,SQL,RELATIONAL,ANALYTICS,NOSQL DATABASES,DISTRIBUTED SYSTEMS,DATA STRUCTURES,SOLID,MICROSERVICE,APIS,SOFTWARE ARCHITECTURE,UNIT TESTS,DATABASES,PERFORMANCE,CLOUD,QUEUE,",14,1,2024
Asiacom Americas,"Sterling, VA 20166",2024-01-14,Indeed,Database Administrator,1,"DATABASE,DATABASE DESIGN,BACKUP,RECOVERY,SECURITY,RDBMS,DATABASES,COMPUTER SCIENCE,APPLICATION DEVELOPMENT,PERFORMANCE,ETL,TELECOMMUNICATIONS",,"DATABASE,RDBMS",,"DATABASE,SECURITY,ETL,RECOVERY,BACKUP,RDBMS,DATABASE DESIGN,DATABASES,DATABASE INTEGRITY,MONITOR,BACKUP AND RECOVERY,PERFORMANCE,STORAGE",14,1,2024
Assembly Works HR Pte Ltd,Singapore,2024-01-11,Glint,Data Engineer,1,,,,,,11,1,2024
Assembly Works HR Pte Ltd,Singapore,2024-01-11,Glint,Devops Engineer,1,,,,,,11,1,2024
Assembly Works HR Pte Ltd,Singapore,2024-01-11,Glint,Network Engineer,1,,,,,,11,1,2024
Assembly Works HR Pte Ltd,Singapore,2024-01-11,Glint,Software Engineer,1,,,,,,11,1,2024
AssetWorks,Texas,2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
Assetario,Remote,2024-01-14,Indeed,Backend Developer,1,,,,,,14,1,2024
Atlassian,"Remote in San Francisco, CA 94104",2024-01-14,Indeed,Frontend Developer,1,"AGILE,REPORTING,COMPUTER SCIENCE,BUSINESS,HEALTH,SOFTWARE DEVELOPMENT,TESTING,INTERVIEWS,SOFTWARE",REACT,REACT,JAVASCRIPT,"SOFTWARE DEVELOPMENT,AGILE,REPORTING,PROJECT MANAGEMENT,AGILE SOFTWARE DEVELOPMENT,PRODUCT MANAGEMENT,TESTING,BASE",14,1,2024
Atlassian,"Remote in San Francisco, CA 94104",2024-01-14,Indeed,Software Engineer,1,"AGILE,REPORTING,COMPUTER SCIENCE,BUSINESS,HEALTH,SOFTWARE DEVELOPMENT,TESTING,INTERVIEWS,SOFTWARE",REACT,REACT,JAVASCRIPT,"SOFTWARE DEVELOPMENT,AGILE,REPORTING,PROJECT MANAGEMENT,AGILE SOFTWARE DEVELOPMENT,PRODUCT MANAGEMENT,TESTING,BASE",14,1,2024
Atomionics,Singapore,2024-01-02,Glint,Data Engineer,1,,,,,,2,1,2024
Atomionics,Singapore,2024-01-02,Glint,Devops Engineer,1,,,,,,2,1,2024
Atomionics,Singapore,2024-01-02,Glint,Network Engineer,1,,,,,,2,1,2024
Atomionics,Singapore,2024-01-02,Glint,Software Architect,1,,,,,,2,1,2024
Atomionics,Singapore,2024-01-02,Glint,Software Engineer,1,,,,,,2,1,2024
Atomionics,Singapore,2024-01-04,Glint,Data Engineer,1,,,,,,4,1,2024
Atomionics,Singapore,2024-01-04,Glint,Devops Engineer,1,,,,,,4,1,2024
Atomionics,Singapore,2024-01-04,Glint,Network Engineer,1,,,,,,4,1,2024
Atomionics,Singapore,2024-01-04,Glint,Software Engineer,1,,,,,,4,1,2024
Atomionics,Singapore,2024-01-11,Glint,Data Engineer,4,",,,",",,,",",,,",",,,",",,,",11,1,2024
Atomionics,Singapore,2024-01-11,Glint,Devops Engineer,4,",,,",",,,",",,,",",,,",",,,",11,1,2024
Atomionics,Singapore,2024-01-11,Glint,Network Engineer,4,",,,",",,,",",,,",",,,",",,,",11,1,2024
Atomionics,Singapore,2024-01-11,Glint,Software Architect,1,,,,,,11,1,2024
Atomionics,Singapore,2024-01-11,Glint,Software Engineer,4,",,,",",,,",",,,",",,,",",,,",11,1,2024
Avenue Code,Remote in United States,2024-01-14,Indeed,Data Analysts,2,"BUSINESS INTELLIGENCE,STATISTICAL,DATA VISUALIZATION,OPTIMIZATION TECHNIQUES,REGRESSION,STATISTICS,BUSINESS,VISUALIZATION,MODELING,FACTORS,COMPLIANCE,SQL,TESTING,PERFORMANCE,ANALYSIS,TRANSFORM,SOFTWARE,BUSINESS INTELLIGENCE,STATISTICAL,DATA VISUALIZATION,OPTIMIZATION TECHNIQUES,REGRESSION,STATISTICS,BUSINESS,VISUALIZATION,MODELING,FACTORS,COMPLIANCE,SQL,TESTING,PERFORMANCE,ANALYSIS,TRANSFORM,SOFTWARE","MICROSTRATEGY,TABLEAU,PYSPARK,MICROSTRATEGY,TABLEAU,PYSPARK","DATA VISUALIZATION,TABLEAU,R,BUSINESS INTELLIGENCE,DATA VISUALIZATION,TABLEAU,R,BUSINESS INTELLIGENCE","SQL,PYTHON,R,SQL,PYTHON,R","TABLEAU,REGRESSION,DATA VISUALIZATION,STATISTICS,SQL,TRANSFORM,BUSINESS INTELLIGENCE,PERFORMANCE,COMPLIANCE,TESTING,ANALYSIS,VISUALIZATION,STATISTICAL,TABLEAU,REGRESSION,DATA VISUALIZATION,STATISTICS,SQL,TRANSFORM,BUSINESS INTELLIGENCE,PERFORMANCE,COMPLIANCE,TESTING,ANALYSIS,VISUALIZATION,STATISTICAL",14,1,2024
Avenue Code,Remote in United States,2024-01-14,Indeed,Data Engineer,1,"REPORTING,CLOUD COMPUTING,MAPREDUCE,BUSINESS,MODELING,FACTORS,DATA PIPELINES,COMPLIANCE,DATA WAREHOUSES,SQL,DATA WAREHOUSING,BUSINESS REQUIREMENTS,PERFORMANCE,LOAD,ETL,WAREHOUSES,SOFTWARE,SPARK,FINANCE","AWS,AIRFLOW,HIVE,GOOGLE CLOUD,APACHE,HADOOP,SPARK,MAPREDUCE,CLOUD,BIGQUERY,GOOGLE","SPARK,HADOOP","SQL,AWS,GOOGLE CLOUD,APACHE,HIVE,BIGQUERY,REDSHIFT,MAPREDUCE,HADOOP,SPARK","DATA WAREHOUSING,ETL,CLOUD COMPUTING,COMPUTING,SQL,DATA WAREHOUSES,HIVE,REPORTING,PERFORMANCE TUNING,DIMENSIONAL MODELING,MONITOR,PERFORMANCE,COMPLIANCE,DATA PIPELINES,CLOUD",14,1,2024
Axiologic Solutions,"Fort Meade, MD",2024-01-14,Indeed,Database Administrator,1,"DATABASE,DATABASE DESIGN,BACKUP,RECOVERY,SECURITY,DATABASES,COMPUTER SCIENCE,FUNCTIONS,BUSINESS,FUNCTIONAL,TROUBLESHOOTING,PERFORMANCE,OBSERVATION","MYSQL,CLOUD","MYSQL,RMAN,DATABASE,ORACLE ENTERPRISE MANAGER",MYSQL,"MYSQL,ORACLE,DATABASE,SECURITY,MONITORING,RECOVERY,BACKUP,RAC,DATABASE MIGRATION,DATABASE DESIGN,DATABASES,RMAN,PERFORMANCE,CLOUD",14,1,2024
Axos Bank,"Centennial, CO 80112",2024-01-14,Indeed,Database Administrator,3,"DATABASE,DATABASE DESIGN,BACKUP,RECOVERY,CI/CD,COLOR,PROGRAMMING,FUNCTIONS,SQL,INSURANCE,CREDIT,MANUAL,LINUX ADMINISTRATION,PERFORMANCE,DATABASE SYSTEMS,SOFTWARE,,","LINUX,,","JENKINS,LINUX,DATABASE,GITLAB,IBM DB2,,","SQL,,","JENKINS,GITLAB,LINUX,DATABASE,MONITORING,RECOVERY,BACKUP,SQL,PERFORMANCE TUNING,MAINTENANCE,DATABASE DESIGN,BACKUP AND RECOVERY,PERFORMANCE,STORAGE,DATABASE SYSTEMS,DB2,,",14,1,2024
"Azad, inc.","Vancouver, WA 98663 (West Minnehaha area)",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
Aztech Technologies Pte Ltd,Singapore,2024-01-02,Glint,Business Analyst,1,,,,,,2,1,2024
Aztech Technologies Pte Ltd,Singapore,2024-01-02,Glint,Game Development,1,,,,,,2,1,2024
Aztech Technologies Pte Ltd,Singapore,2024-01-02,Glint,Software Architect,1,,,,,,2,1,2024
Aztech Technologies Pte Ltd,Singapore,2024-01-02,Glint,Software Engineer,1,,,,,,2,1,2024
Aztech Technologies Pte Ltd,Singapore,2024-01-02,Glint,Web Development,1,,,,,,2,1,2024
Aztech Technologies Pte Ltd,Singapore,2024-01-11,Glint,Data Engineer,1,,,,,,11,1,2024
Aztech Technologies Pte Ltd,Singapore,2024-01-11,Glint,Devops Engineer,1,,,,,,11,1,2024
Aztech Technologies Pte Ltd,Singapore,2024-01-11,Glint,Network Engineer,3,",,",",,",",,",",,",",,",11,1,2024
Aztech Technologies Pte Ltd,Singapore,2024-01-11,Glint,Software Engineer,1,,,,,,11,1,2024
BD,"Remote in San Diego, CA",2024-01-14,Indeed,Software Architect,1,"DATA PROCESSING,DESIGN PATTERNS,DEVOPS,BIG DATA,MICROSERVICES,SOLID,DOMAIN,COLOR,DATABASES,API,APIS,CONTINUOUS INTEGRATION,AL,COMPUTER SCIENCE,BUSINESS,FACTORS,RELATIONAL DATABASES,NOSQL,HEALTH,NOSQL DATABASES,MARKETING,SERVERLESS,INTEGRATION,TESTING,HEALTHCARE,RELATIONAL,ANALYSIS,SOFTWARE,SPARK","AWS,S3,HIVE,API,REACT,SPARK,CLOUD","SPARK,.NET,REACT,ANGULAR,BIG DATA,REQUESTS","C#,JAVASCRIPT,GOLANG,AWS LAMBDA,AWS,SAAS,HIVE,SPARK","MICROSERVICES,DEVOPS,DESIGN PATTERNS,API,BIG DATA,COMPUTING,NOSQL,SERVERLESS,RELATIONAL,NOSQL DATABASES,HIVE,SOFTWARE DESIGN,SOLID,MICROSERVICES ARCHITECTURE,SOFTWARE DESIGN PATTERNS,APIS,SINGLE RESPONSIBILITY,RELATIONAL DATABASES,DATA STORAGE,DATABASES,STORAGE,SERVERLESS COMPUTING,TESTING,CLOUD,ANALYSIS,DYNAMODB",14,1,2024
BIGBOX VR,"Seattle, WA",2024-01-14,Indeed,Game Development,1,,,,,,14,1,2024
BSS Group,Hà Nội,2023-12-20,CareerBuilder,Business Analyst,1,"DATABASE,PROGRAMMING,SOFTWARE ARCHITECTURE,BUSINESS,DATA STRUCTURE,SOFTWARE DEVELOPMENT,SOFTWARE",,DATABASE,,"SOFTWARE DEVELOPMENT,SOFTWARE DEVELOPMENT LIFECYCLE,DATABASE,SOFTWARE ARCHITECTURE,DATA STRUCTURE",20,12,2023
BXGI,"Remote in Palo Alto, CA",2024-01-14,Indeed,Data Engineer,1,"DATA WAREHOUSE,DATABASE,REST API,RELATIONAL DATABASE,DATABASES,API,WEB SERVICES,COMPUTER SCIENCE,COMPLIANCE,DATA WAREHOUSES,HEALTH,VISUALIZATIONS,SQL,PERFORMANCE,DATA REPOSITORIES,RELATIONAL,ANALYTICS,ETL,WAREHOUSES,WAREHOUSE,SOFTWARE","KUBERNETES,AWS,LINUX,AMAZON WEB SERVICES,EC2,AWS EC2,API,MYSQL,TABLEAU","MYSQL,LINUX,DATABASE,TABLEAU","SQL,PYTHON,MYSQL,REST API,AWS,KUBERNETES,AMAZON WEB SERVICES","TABLEAU,MYSQL,KUBERNETES,ORACLE,LINUX,REST API,API,DATABASE,DATA WAREHOUSE,ETL,SQL,DATA WAREHOUSES,RELATIONAL,ANALYTICS,QUALITY ASSURANCE,DATABASES,PERFORMANCE,RELATIONAL DATABASE,COMPLIANCE,DATA REPOSITORIES",14,1,2024
Bad Robot Games,Remote,2024-01-14,Indeed,Tester,1,"GAME DEVELOPMENT,SECURITY,TEST CASES,CREDIT,TESTING,FUNCTIONAL,SOFTWARE",,JIRA,,"JIRA,GAME DEVELOPMENT,SECURITY,TESTING",14,1,2024
"Banfield, The Pet Hospital",Remote,2024-01-14,Indeed,Business Analyst,1,"COLOR,FUNCTIONS,BUSINESS,HEALTH,INSURANCE,INTEGRATION,BUSINESS REQUIREMENTS,HEALTHCARE,DOCUMENT,ANALYSIS,FINANCE",,SAP,,"ORACLE,SAP,ANALYSIS",14,1,2024
Bank of America,"Plano, TX 75024",2024-01-14,Indeed,Software Engineer,2,"UNIT TEST,UNIT TESTING,REGRESSION,BUSINESS,TESTING,SOFTWARE,UNIT TEST,UNIT TESTING,REGRESSION,BUSINESS,TESTING,SOFTWARE",",","UNIT,UNIT",",","REGRESSION,UNIT TESTING,MAINTENANCE,TESTING,REGRESSION,UNIT TESTING,MAINTENANCE,TESTING",14,1,2024
BannerSpace.com,"Laurel, MD 20707",2024-01-14,Indeed,Web Development,1,"REPORTING,WEB DEVELOPMENT,SQL,INTEGRATION",WEB DEVELOPMENT,SQL SERVER,"SQL,JAVASCRIPT,HTML","SQL SERVER,WEB DEVELOPMENT,SQL,REPORTING",14,1,2024
Bausch + Lomb,Remote,2024-01-14,Indeed,Software Architect,1,,,,,,14,1,2024
BayOne,California,2024-01-14,Indeed,Devops Engineer,1,"DESIGN PATTERNS,DEVOPS,APIS,PROGRAMMING,SQL,DOMAINS,MANAGEMENT SYSTEMS,SOFTWARE","KUBERNETES,AWS,GCP,LINUX,CLOUD","LINUX,POSTGRESQL","SQL,PYTHON,BASH,AWS,DOCKER,KUBERNETES,GCP","POSTGRESQL,DOCKER,KUBERNETES,LINUX,DEVOPS,DESIGN PATTERNS,MONITORING,SQL,APIS,CLOUD",14,1,2024
BayOne,California,2024-01-14,Indeed,Network Engineer,1,"FIREWALL,ROUTING",LINUX,LINUX,,"CISCO,LINUX",14,1,2024
BayOne,California,2024-01-14,Indeed,Software Architect,1,"MICROSERVICES,SOFTWARE ARCHITECTURE,NOSQL,SQL,STACKS,RECOMMENDER SYSTEMS,SOFTWARE,NLP","PANDAS,REACT,SCIKIT-LEARN","PANDAS,REACT,DJANGO,SCIKIT-LEARN","SQL,PYTHON,JAVA,PANDAS","MICROSERVICES,NOSQL,SQL,SOFTWARE ARCHITECTURE,STACK",14,1,2024
BayOne,California,2024-01-14,Indeed,Software Engineer,1,,,,,,14,1,2024
